,Canada,Mexico,US,Brazil,Colombia,Venezuela,Bulgaria,Czech Republic,Germany,Greece,Hungary,Poland,Romania,Serbia,Spain,Turkey,Ukraine,United Kingdom,Other Europe,Kazakhstan,Russian Federation,USSR,Uzbekistan,Other CIS,South Africa,Zimbabwe,Other Africa,Australia,China,India,Indonesia,Japan,Mongolia,New Zealand,Pakistan,South Korea,Thailand,Vietnam,Other Asia Pacific
2005,1.4788350612980052,0.254210103,23.238583847871986,0.11905629186650388,1.7239491032252399,0.2199053898,0.17492190818400002,0.9868276714320003,2.368550865600538,0.3574689839999992,0.07319137672799995,2.9043951184031984,0.24260919202799988,,0.27741714831860403,0.469507689156132,1.4518562190000002,0.5323027262805514,0.9155322112169791,1.55981019502728,5.676882119999997,,0.03553397014322749,0.031013260452000004,5.793803435581941,0.09100045826576642,0.038613565273967594,9.004638402434644,51.98756468220001,7.945775245725332,3.7678362947232635,0.025689267836028002,0.14320030397400002,0.13943115366745681,0.06559497659880001,0.0533565792,0.2504850161802421,0.7957668917778336,0.9228810563480977
2006,1.4570471712158242,0.28339061400000004,23.844305661464748,0.11895015556540796,1.9036939130268244,0.21894538586759998,0.180341678916,0.9990358359480007,2.2336326610422406,0.3420741122226561,0.073545286932,2.849015297734794,0.2712923308080002,,0.26138167614144003,0.5509829582177975,1.477944988,0.4780458707683344,0.9985292019554995,1.7344467686044802,5.902550639999997,,0.036744687617508806,0.0290704889556,5.788410897450496,0.05688470144073599,0.0376716311483757,9.204625683533978,55.618395065493125,8.293266821203408,4.780311980738298,0.031371182405892005,0.15381112055400004,0.1500347913616019,0.07534863170820001,0.0532058544,0.2234192241508249,0.905119776181645,0.9420996944881619
2007,1.4945299436293793,0.30579573299999996,23.546840109349375,0.12245093913257986,2.010404173263617,0.20952417440124,0.202821696684,0.996626039472001,2.278209166553095,0.3512348224453112,0.07422409281599986,2.6163220087521557,0.2871455234039998,0.30112324715073463,0.24555570243465602,0.6195207058665697,1.4569026360893211,0.4478445906157613,0.6348517819682038,1.7668985055170399,6.008058000000003,,0.03857839563680868,0.03576504399120001,5.792919836889446,0.0561586579354944,0.0315376494430913,9.507078988048091,60.259913746590605,8.803111362651704,5.352321880250518,0.032835135083904,0.17597572574400003,0.12482161335848034,0.0694795084794,0.056186437320000004,0.20566963339502825,0.9915984179566978,0.8691401709282347
2008,1.4901520233319634,0.289816096,23.906305884119813,0.13631773645573209,2.113937577647373,0.15445958972256,0.20353010324400003,0.9539702511839989,2.0974169812711314,0.3403659059999994,0.07090617941999998,2.5501989523547874,0.291536806716,0.31343745019367214,0.183130611359076,0.698107186685513,1.4549157977906386,0.4733261647300899,0.639989763387728,2.0072706334315487,6.236657280000002,,0.04236335706126096,0.036145104948,5.902477779268835,0.040739857696512005,0.03187303179156452,9.794237405188886,62.45741787251905,9.5232721288652,5.927240038143594,0.028323293787000003,0.191869090686,0.1250483041568202,0.07482191552100001,0.05398648326000001,0.20068570978024677,0.9284374990246349,0.9304255519334499
2009,1.3877161030646883,0.254668422,21.67352172664839,0.12745005093169212,2.093958473263199,0.10019699495748,0.192882987108,0.8730862574759994,1.943289859030755,0.3423085771113273,0.06514849206000008,2.3625112238080654,0.2748752686439997,0.3105239253151296,0.15952434744743998,0.7285869006759684,1.3502156728777193,0.46216702528853076,0.6474429080780724,1.8178447547589838,5.9347889999999985,,0.042951083990523733,0.0362654880084,5.850684231323257,0.0450124836130944,0.028923090785001333,10.162201989110352,64.38726681105398,10.301266889979255,6.32027672200008,0.029544142518828007,0.275121138474,0.11633097469122972,0.06601823067780001,0.04904145378000001,0.1974177521464347,1.028827414888198,0.8071169004172786
2010,1.4832321057824573,0.306487727,22.088981356529143,0.11442841813868412,2.13832750335948,0.0804074353848,0.20705806839600005,0.8724336609600005,1.9216620029970208,0.30628116311132897,0.06670715396399984,2.3190593620097193,0.24716786360399992,0.3034583773685368,0.137986138281456,0.7336946788719769,1.3458443101844597,0.4783492086243664,0.6601205159156975,1.9886425886427403,6.320242555200001,,0.0426689750644776,0.037371468909600004,6.033326502958202,0.0720315660722112,0.03974036926011268,10.493242075248162,69.7220963630188,10.564905913834208,6.7886137641225055,0.021154749448680003,0.4793326852860001,0.13888138904309946,0.0633376215108,0.040572604080000005,0.20724564378344676,1.046496600265719,0.8691834724989991
2011,1.4848210000000266,0.392282297,22.272584233360984,0.114521115900348,2.4677212623512523,0.07981498978703999,0.260037416916,0.8798538428639995,1.956537003051415,0.3142151491113274,0.06889153312800016,2.3328600592502955,0.27892867719599956,0.32721234053577386,0.11087478620619268,0.7481392201243673,1.5206426673484916,0.4828220386124229,0.6593607121402467,2.08298447084448,6.597433835999995,,0.045184446321722284,0.0459839342232,5.995230922247946,0.06916645596706561,0.046666514584589945,10.26292812183581,77.52624195039836,10.495296200989452,8.715595925069607,0.029333058716628002,0.6285337203600001,0.1281811265039114,0.0607040405748,0.040572604080000005,0.2508796469024283,1.0879503297643678,0.933977037556861
2012,1.4875710000000246,0.310805383,20.724513124965135,0.12221233482409202,2.5603608892193455,0.05840103387564,0.23497343179200003,0.8492539870440007,2.000143003119423,0.33681550777734404,0.06725960222400001,2.4207955835274664,0.26569985457599976,0.30653642110383006,0.10300601256035041,0.7124677699378572,1.6367208293806226,0.4430822532491832,0.5873592329846037,2.16175927864176,7.045781500800002,,0.044103028771878786,0.0548313795,6.1363933343985035,0.043021600727040005,0.18147468043385717,11.130873090953065,78.4414901953834,10.678357658389716,9.520569826688089,0.030475933322616,0.59319608166,0.1271857827283589,0.057186328896,0.0394522164,0.1989940269743302,0.982261992393939,0.9564115978395974
2013,1.5131020000000253,0.299877176,20.047368202970226,0.15179426559939602,2.458887062975619,0.03757215772476,0.20050283750400003,0.744329890152,1.8891220029462776,0.28170045622265666,0.06747949295999983,2.39315467178132,0.19496403604800033,0.3233165601557434,0.07379222935987007,0.6469148008668724,1.6001147121939474,0.33382602386730476,0.6854183534971628,2.1510217066917603,7.248062555999995,,0.048075832424738875,0.05815461431880001,6.081830042968753,0.08407245794688001,0.21327211163910614,11.965475776035085,79.32288799396092,10.706820350278704,11.708944665045804,0.027766863042840005,0.6351345245700001,0.12069972142324321,0.0561799247526,0.034195689,0.19600839493932715,0.9584774482728111,0.9792899047028079
2014,1.503463000000025,0.30372983,20.332424195534156,0.15057681286478408,2.5475234695329303,0.024470472729600002,0.21472518776400001,0.711537783984,1.8477954328818218,0.26729369377734286,0.06648449993999996,2.262249219794959,0.1862751281399997,0.23962865412929155,0.06815669549219285,0.6849186120000009,1.0912869348388345,0.3051794719441785,0.6574024363961373,2.0471912396409606,7.393545482399995,,0.05168277723958676,0.060242912744868,6.196012920323419,0.15610988225664002,0.24207538373215154,12.814018550018892,78.05074546235237,11.281405730101033,11.30176692915162,0.030163413949020012,0.465757698042,0.10330917115112102,0.063629196543,0.0329333688,0.19312009848357597,0.9589909516787628,0.9931301925023974
2015,1.3547600000000242,0.28768656499999995,17.987425933353293,0.12168174463272015,2.460366829547377,0.02450277849708,0.245654335404,0.7083186372,1.7924740027955401,0.23761195315200057,0.06356751451199984,2.217874272364525,0.19728025754399992,0.30317966885235154,0.05216244853739614,0.535671375588,0.717804903077859,0.2254212482113086,0.5981795484928419,1.9336154839626531,7.801683120000004,,0.04646281116556175,0.0618759312036624,5.964383837968751,0.11706197535227522,0.24960348906515065,12.80052941517226,76.43265976292432,11.765170993611683,11.387360308097895,0.027009891151956004,0.45998175623400006,0.0853423350330999,0.06254754723,0.033234818400000005,0.16155633087714436,0.9724820866169492,1.0557392151889804
2016,1.3701730000000236,0.254165143,14.700868185831,0.11213178245121613,2.6031463239718433,0.012437141298821999,0.21428791837200004,0.6744804171840004,1.6595000025881554,0.16632326768399971,0.06123111263999997,2.1803871074005317,0.17732927631599985,0.303961389135374,0.02871436492814032,0.6472708314981481,0.7624095647048341,0.11023499745370413,0.5625344779134438,1.8543134458396804,8.121135959999998,,0.04557676580154378,0.0712847822567112,6.0135842737499985,0.0729369202401216,0.3226951159660556,12.827000705601833,70.81643332068379,11.886591840750407,11.254918116334663,0.030922600489632003,0.66858621921,0.07157202983162374,0.0771074875476,0.032518875600000004,0.180249738453509,0.9041161104336484,1.3307817879015245
2017,1.3222360000000226,0.30824001500000003,15.661363180581745,0.09118325479949999,2.6042120863471356,0.012129577861320002,0.23859392522400003,0.6398431045199992,1.650400154573964,0.19122246035999957,0.05372330101200006,2.084189991250503,0.1870755224641205,0.30398741207280006,0.04721944215600002,0.6316382283397379,0.57032815986462,0.08184348752840995,0.5680513599305471,2.02126289384376,8.616434399999997,,0.04747271997992187,0.0847778533519464,5.972638585937499,0.0790457121792,0.591302085943333,12.503928208930455,73.17399463657385,11.98711037128381,11.379517452113975,0.03203209386482401,0.9425967461820002,0.07245365868799873,0.0784619006004,0.029408292540000006,0.17189045861579044,0.8965069236,1.1375541643126126
2018,1.1751580000000197,0.279578,15.398824928563519,0.09881481839651998,2.4240247579138177,0.00618858695448,0.22060743242400005,0.61563272418,1.5818674444670806,0.17897757760799998,0.05322461507686609,1.9791429043626714,0.17177756645773942,0.27819442373709136,0.038736650412,0.6928028124014289,0.5859388256572934,0.06931193479585529,0.8185958073092725,2.1318433642346397,9.226032479999999,,0.04906815174756001,0.09972772128109442,5.994726618291393,0.09687454275208321,0.738928301223657,13.060720226538793,76.5777401172,12.799393974820465,13.760892996918379,0.024008302553940007,1.0395990406620002,0.08054277868961451,0.0820965056501736,0.0237642768,0.1572473343537291,0.9814217140932908,1.392395570492638
2019,1.1149150102197989,0.26445842175999995,14.300917191197472,0.12327315177208067,2.3698435840143257,0.00922731343285582,0.20391365976358586,0.5650999324188515,1.2652398599732682,0.1341320355601635,0.06283831181405253,1.8701924392767522,0.15729952348482365,0.287608453825709,0.0010124788433820474,0.6952963260023363,0.5724689675962061,0.058180704814902756,0.6457172817449922,2.08100936134224,9.200925369809264,,0.04763841783308891,0.10445244701643244,6.019588623178137,0.06295408921348292,0.5730576433566823,13.147943250105067,79.81690399200001,12.730583022721898,15.049393984800002,0.017494533249264005,1.0883002122720002,0.0758394388122792,0.1197953326182708,0.021520152000000004,0.1476083866840184,1.0815828875305662,1.4228265296263978
